,5,10,20,30,40,50,60,70,80,90,100
0,0.0,0.0,0.0,0.012168937775017106,0.009895525868739256,0.002657815362936582,0.0,0.006055846961246011,0.003538118519607054,0.004223289593193476,0.004222720908253059
1,0.0,0.05571677829110372,0.07300316812461466,0.02254552129766366,0.03846304235992919,0.04658183651253129,0.019845159170865226,0.01662926335637332,0.019749444087878886,0.017140049274028953,0.01713793953924497
2,0.0,0.0,0.0,0.004510610003003094,0.001561403145189265,0.002021740127343314,0.0041518184540207965,0.004875961646983957,0.0037823102919497488,0.004037001865463427,0.004037216297442107
3,0.0,0.0,0.0,0.013424971570153618,0.0024332207036206446,0.0,0.004186566589439264,0.004474642480736743,0.0036669488720120122,0.002449752180534,0.0024504687063370916
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.23323013037703125,0.11490103344305562,0.01530532837091886,0.10005763713350542,0.0,0.0,0.012428428239217455,0.030632055745469566,0.05682883928557521,0.05685361170025923
6,0.0,0.0,0.0,0.08338601930029732,0.0,0.08896788762616428,0.0873606011178819,0.07442105723223096,0.057222418863201424,0.029716620352601558,0.029693468927288677
7,0.2076576745499278,0.0,0.17490107892293225,0.11640922382909842,0.12950059639357708,0.13946282413242092,0.11195487499385062,0.09552546229362166,0.09491075229050838,0.09561341453604102,0.09561045747626648
8,0.0,0.0,0.0,0.03357076645861957,0.01357604756781165,0.011677196828368505,0.021209520301148296,0.015296162362226001,0.012988534652067894,0.013637249655577091,0.013637856811850061
9,0.0,0.0,0.0,0.0,0.037417903165782286,0.012779828862585434,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.1260360366256692,0.10324213242356195,0.11273973929016497,0.11583946185320597,0.09427757956518279,0.10403966491959596,0.09946795507848659,0.10201139709425444,0.10201307888247635
12,0.0,0.0,0.0,0.028526500074274735,0.008699440894831018,0.02142410726701948,0.010458007126581147,0.0046233098961878695,0.006129094744105928,0.0035522647963716182,0.003550009262052135
13,0.0,0.0,0.0,0.01342050287684522,0.0,0.011873103498374076,0.002904232327766065,0.0,6.926676818672518e-05,0.0013531141366844419,0.0013509564406805992
14,0.0,0.0,0.0,0.0,0.0,0.0062205136108626526,0.006423047958597246,0.0048294563953961926,0.004334028976071292,0.0039229803792630085,0.003924964355603187
15,0.0,0.0,0.07513452840890471,0.060074825205355994,0.035004124058277394,0.06026865830557581,0.02488996317837631,0.015065010523461724,0.01498488411771042,0.014758575657311743,0.014758795378734809
16,0.0,0.0,0.0,0.015972659344919333,0.0,0.010294788751489271,0.010277199091642047,0.005816666866469007,0.00475788100366612,0.005129956880998495,0.005130106355264177
17,0.0,0.03313284244185066,0.0,0.007147029104996345,0.0,0.0005960427224158804,0.0042404763011146245,0.007612832042441431,0.006536573814665134,0.006659610402759388,0.006660170022492733
18,0.0,0.06480416121102445,0.0,0.006566937158659941,0.0,0.00604315451648485,0.0032748970026769096,0.0,0.004086736289263995,0.003961611537615609,0.003958785855752407
19,0.0,0.0,0.0,0.03182752409962965,0.014840178507491374,0.013072785036144985,0.013724104756739526,0.013521538159622606,0.013258075551410939,0.011347289715399368,0.01134886858416182
20,0.0,0.08856868968917508,0.05294893772131049,0.02156866796166873,0.027328325043244294,0.027167696398951776,0.012467461122904398,0.012533818588990492,0.014692744907190466,0.01287119933867847,0.012869649302878561
21,0.0,0.0,0.0,0.017496019033856794,0.0,0.00669353729071064,0.0034382060354973378,0.010129214291309174,0.008515412910511886,0.0038184660642952215,0.0038182937366216386
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.04425184840575783,0.03603827452554871,0.020083593017059326,0.017759136668962595,0.009045942600670603,0.010886944859907873,0.00794373321812194,0.007943260810058504
25,0.0,0.0,0.03495761731899963,0.01059071313237791,0.0,0.0,0.0,0.0011913168098828316,0.0013390356611941154,0.0016364839445115605,0.0016375936712796104
26,0.0,0.0,0.0,0.0,0.015280660609746042,0.0229003116024917,0.020635554383712323,0.0,0.004338120800691263,0.0023074738612186224,0.00230845429130638
27,0.0,0.0,0.0435730015298231,0.04033281114521517,0.03776884922973174,0.033961341607141045,0.02758743791860329,0.03010285150088015,0.028729420710484288,0.02721085799493759,0.02721023108941801
28,0.0,0.0,0.0,0.01678066016559661,0.0,0.007963403925338014,0.006990835690719728,0.002998394799737718,0.0028799607147954745,0.002540031002961717,0.002542427400547106
29,0.0,0.0,0.0,0.018023804841295617,0.0036115620871114682,0.010123343288271806,0.0,0.0,0.0004140130930985366,0.003697316892154024,0.003697685148251923
30,0.0,0.0,0.0,0.05231902480715572,0.02837541441456329,0.033615124158252616,0.025713331783036152,0.02407680429700825,0.026618608330840392,0.023222094523974904,0.023220160431968458
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.025856331007819054,0.018362963346583078,0.015409312025290205,0.010861492472980752,0.01131417155880642,0.011314319726750857
33,0.0,0.0,0.0,0.0,0.02109444873853147,0.0256761862516379,0.027726945687308803,0.008638034143525904,0.007058896545500734,0.010324844176087651,0.010324135121910211
34,0.0,0.0,0.0,0.0,0.003259752107882974,0.005422488933245712,0.0035107376915987135,0.0013849343509933902,0.0019906308305043595,0.0014287247256371829,0.001428788193965021
