,5,10,20,30,40,50,60,70,80,90,100
0,0.0,0.0,0.0,0.0,0.00893773521819125,0.006403274945075725,0.005458153022129844,0.001998111338988876,0.003119612950543617,0.004223289593193476,0.004222720908253059
1,0.0,0.0,0.046592375838214316,0.028492126268838642,0.02786282306321576,0.02517604345906608,0.0161192195543874,0.017602631572527425,0.017842007035127828,0.017140049274028953,0.01713793953924497
2,0.0,0.0,0.0,0.0,0.007049204223004328,0.005124846345549605,0.005034715306757965,0.003175768306646516,0.0035656414909973786,0.004037001865463427,0.004037216297442107
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012757654242087017,0.002449752180534,0.0024504687063370916
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.09223689683257674,0.0,0.0838264051030362,0.0,0.0,0.08612475912963989,0.057118013918984294,0.05682883928557521,0.05685361170025923
6,0.0,0.09165770509833959,0.0,0.08825522445733255,0.0,0.08324152288138938,0.08471041586052903,0.0,0.02801164681668867,0.029716620352601558,0.029693468927288677
7,0.2501225979998449,0.12775583419456263,0.10945143378626014,0.09928656858918178,0.10732094105635742,0.09583725026158287,0.09851332061809623,0.0975668818122691,0.09618419211546625,0.09561341453604102,0.09561045747626648
8,0.0,0.0,0.0,0.023185785741214746,0.014789778290535542,0.01143834972452102,0.012658310504359562,0.01464563231118403,0.014268809685811167,0.013637249655577091,0.013637856811850061
9,0.11375807105291459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.19169220616295093,0.14548359786649342,0.11749190060603253,0.10955101151891046,0.11026527255245071,0.0986659117858005,0.09751446088144616,0.10034430635983554,0.10258252093100056,0.10201139709425444,0.10201307888247635
12,0.0,0.0,0.0,0.0,0.0,0.00963028243223276,0.012926558686996405,0.007635302535668482,0.004064347106982665,0.0035522647963716182,0.003550009262052135
13,0.0,0.0,0.0,0.0,0.0152427440300057,0.0,0.0,0.0,0.0025969771158653805,0.0013531141366844419,0.0013509564406805992
14,0.0,0.0,0.0,0.0,0.0,0.0,0.005228629234936667,0.006422304538505002,0.0034060345526373335,0.0039229803792630085,0.003924964355603187
15,0.0,0.0,0.042737606448997295,0.030169798416995828,0.03371778205868986,0.027861617435857574,0.021596165839439456,0.018130695937461687,0.01488555235809694,0.014758575657311743,0.014758795378734809
16,0.0,0.0,0.0,0.01161193165187764,0.007512674700842169,0.006033320379995889,0.00526034408018709,0.0060820099750578905,0.005871447372819367,0.005129956880998495,0.005130106355264177
17,0.0,0.0,0.0,0.0,0.006098440938102412,0.00625127570938758,0.005879791912941055,0.0072975901641490135,0.006791561546680632,0.006659610402759388,0.006660170022492733
18,0.0,0.0,0.0,0.0,0.0,0.008439926234143563,0.00508531297866916,0.004872781225963304,0.004443541542170283,0.003961611537615609,0.003958785855752407
19,0.0,0.0,0.0,0.015428321164945875,0.012612024748793962,0.010417244018223661,0.013230178949290192,0.013024693145167724,0.013505240177916513,0.011347289715399368,0.01134886858416182
20,0.0,0.0,0.02824561519563023,0.018174366907027072,0.01238573037440055,0.017435930771866885,0.013242875566989994,0.011240799605518053,0.012523421279808683,0.01287119933867847,0.012869649302878561
21,0.0,0.0,0.0,0.0,0.0,0.011504936535402098,0.007867447605766987,0.0053602808017343285,0.004308670098755722,0.0038184660642952215,0.0038182937366216386
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.053330673924296634,0.0,0.0,0.0,0.010893714212895015,0.007463912768487849,0.009387208749198185,0.008814929719025831,0.00794373321812194,0.007943260810058504
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016364839445115605,0.0016375936712796104
26,0.0,0.0,0.02993446815481912,0.0,0.0,0.007272436475060437,0.006376611509676521,0.0033774532919137127,0.0022655702710694275,0.0023074738612186224,0.00230845429130638
27,0.0,0.0,0.038484898895051134,0.03539038580593983,0.03028702514781912,0.029105959517285906,0.02664088164774433,0.027916107764708223,0.027211855695636725,0.02721085799493759,0.02721023108941801
28,4.78169760509419e-16,0.0,0.03464118044619521,0.022918953160315492,0.0,0.0,0.006540382651728312,0.0,0.0020569776400842866,0.002540031002961717,0.002542427400547106
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036876892251827102,0.0033615264945786433,0.003697316892154024,0.003697685148251923
30,0.0,0.0,0.04193401335646046,0.03120811887598611,0.029165270511228098,0.026154793316282593,0.02882909298137415,0.027737922593908927,0.02451082846071415,0.023222094523974904,0.023220160431968458
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.019713064609661782,0.013041970679630905,0.013549574761730639,0.01655845714444522,0.013688697767044431,0.01131417155880642,0.011314319726750857
33,0.0,0.0,0.0,0.0,0.021201960752591804,0.011975547984118238,0.013219883229333228,0.008844690996386158,0.010501194684569842,0.010324844176087651,0.010324135121910211
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017691589065425182,0.0021775051217810077,0.0014287247256371829,0.001428788193965021
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.007070667813009926,0.0070395336152812415,0.007102313637668972,0.006817605253978902,0.0061943020476379704,0.0068268879390710685,0.006826663325289481
